d,0,0.13798683116522042
d,10,0.13798683116522042
d,20,0.13798683116522042
d,30,0.13798683116522042
d,40,0.13798683116522042
d,50,0.14898845011808953
d,60,0.14898845011808953
d,70,0.14898845011808953
d,80,0.14361466455913302
d,90,0.14361466455913302
d,100,0.14361466455913302
d,110,0.14361466455913302
d,120,0.14433005030303644
d,130,0.14433005030303644
d,140,0.14433005030303644
d,150,0.14458840478024476
d,160,0.14458840478024476
d,170,0.14458840478024476
d,180,0.1474775830627881
d,190,0.1474775830627881
d,200,0.1474775830627881
d,210,0.1474775830627881
d,220,0.14865782356229343
d,230,0.14865782356229343
d,240,0.14865782356229343
d,250,0.1468525364350504
d,260,0.1468525364350504
d,270,0.1468525364350504
d,280,0.1468525364350504
d,290,0.14688323832932582
d,300,0.14688323832932582
d,310,0.14688323832932582
d,320,0.14813855704588494
d,330,0.14813855704588494
d,340,0.14813855704588494
d,350,0.14804161410676264
d,360,0.14804161410676264
d,370,0.14804161410676264
d,380,0.14820282228285822
d,390,0.14820282228285822
d,400,0.14820282228285822
d,410,0.14820282228285822
d,420,0.1485792883204455
d,430,0.1485792883204455
d,440,0.1485792883204455
d,450,0.14847245584663493
d,460,0.14847245584663493
d,470,0.14847245584663493
d,480,0.148859637352404
d,490,0.148859637352404
d,500,0.148859637352404
d,510,0.149612183049554
d,520,0.149612183049554
d,530,0.149612183049554
d,540,0.149612183049554
d,550,0.1498500693825167
d,560,0.1498500693825167
d,570,0.1498500693825167
d,580,0.1495454082521479
d,590,0.1495454082521479
d,600,0.1495454082521479
d,610,0.14987508695404253
d,620,0.14987508695404253
d,630,0.14987508695404253
d,640,0.14987508695404253
d,650,0.14988192082340507
d,660,0.14988192082340507
d,670,0.14988192082340507
d,680,0.1508957147457294
d,690,0.1508957147457294
d,700,0.1508957147457294
d,710,0.15107951796990504
d,720,0.15107951796990504
d,730,0.15107951796990504
d,740,0.1516385222895
d,750,0.1516385222895
d,760,0.1516385222895
d,770,0.15149619345741314
d,780,0.15149619345741314
d,790,0.15149619345741314
d,800,0.15231934984412235
d,810,0.15231934984412235
d,820,0.15231934984412235
d,830,0.15355985024567212
d,840,0.15355985024567212
d,850,0.15355985024567212
d,860,0.1531401847091423
d,870,0.1531401847091423
d,880,0.1531401847091423
d,890,0.1538299933504687
d,900,0.1538299933504687
d,910,0.1538299933504687
d,920,0.15458764791547122
d,930,0.15458764791547122
d,940,0.15458764791547122
d,950,0.15458764791547122
d,960,0.15458764791547122
d,970,0.0653681652843412
d,980,0.15065245745177233
d,990,0.15065245745177233
d,1000,0.15065245745177233
d,1010,0.0653681652843412
d,1020,0.0653681652843412
d,1030,0.0653681652843412
d,1040,0.0653681652843412
d,1050,0.0653681652843412
d,1060,0.0653681652843412
d,1070,0.0653681652843412
d,1080,0.0653681652843412
d,1090,0.0653681652843412
d,1100,0.0653681652843412
